Date;Day;Hours;Bank Holidays;OffDay;Hours 100;Hours 150;Hours 200;Standby;DayRate;Omzet;Standbyrate;Column1
02/01/2023;Monday;;;;;;;;665;0;250;
03/01/2023;Tuesday;;;;;;;;665;0;250;
04/01/2023;Wednesday;;;;;;;;665;0;250;
05/01/2023;Thursday;;;;;;;;665;0;250;
06/01/2023;Friday;;;;;;;;665;0;250;
07/01/2023;Saturday;;;;;;;;665;0;250;
08/01/2023;Sunday;;;;;;;;665;0;250;
09/01/2023;Monday;;;;;;;;665;0;250;
10/01/2023;Tuesday;;;;;;;;665;0;250;
11/01/2023;Wednesday;;;;;;;;665;0;250;
12/01/2023;Thursday;;;;;;;;665;0;250;
13/01/2023;Friday;;;;;;;;665;0;250;
14/01/2023;Saturday;;;;;;;;665;0;250;
15/01/2023;Sunday;;;;;;;;665;0;250;
16/01/2023;Monday;;;;;;;;665;0;250;
17/01/2023;Tuesday;;;;;;;;665;0;250;
18/01/2023;Wednesday;;;;;;;;665;0;250;
19/01/2023;Thursday;;;;;;;;665;0;250;
20/01/2023;Friday;;;;;;;;665;0;250;
21/01/2023;Saturday;;;;;;;;665;0;250;
22/01/2023;Sunday;;;;;;;;665;0;250;
23/01/2023;Monday;;;;;;;;665;0;250;
24/01/2023;Tuesday;;;;;;;;665;0;250;
25/01/2023;Wednesday;;;;;;;;665;0;250;
26/01/2023;Thursday;;;;;;;;665;0;250;
27/01/2023;Friday;;;;;;;;665;0;250;
28/01/2023;Saturday;;;;;;;;665;0;250;
29/01/2023;Sunday;;;;;;;;665;0;250;
30/01/2023;Monday;;;;;;;;665;0;250;
31/01/2023;Tuesday;;;;;;;;665;0;250;
01/02/2023;Wednesday;;;;;;;;665;0;250;
02/02/2023;Thursday;;;;;;;;665;0;250;
03/02/2023;Friday;;;;;;;;665;0;250;
04/02/2023;Saturday;;;;;;;;665;0;250;
05/02/2023;Sunday;;;;;;;;665;0;250;
06/02/2023;Monday;;;;;;;;665;0;250;
07/02/2023;Tuesday;;;;;;;;665;0;250;
08/02/2023;Wednesday;;;;;;;;665;0;250;
09/02/2023;Thursday;;;;;;;;665;0;250;
10/02/2023;Friday;;;;;;;;665;0;250;
11/02/2023;Saturday;;;;;;;;665;0;250;
12/02/2023;Sunday;;;;;;;;665;0;250;
13/02/2023;Monday;;;;;;;;665;0;250;
14/02/2023;Tuesday;;;;;;;;665;0;250;
15/02/2023;Wednesday;;;;;;;;665;0;250;
16/02/2023;Thursday;;;;;;;;665;0;250;
17/02/2023;Friday;;;;;;;;665;0;250;
18/02/2023;Saturday;;;;;;;;665;0;250;
19/02/2023;Sunday;;;;;;;;665;0;250;
20/02/2023;Monday;;;;;;;;665;0;250;
21/02/2023;Tuesday;;;;;;;;665;0;250;
22/02/2023;Wednesday;;;;;;;;665;0;250;
23/02/2023;Thursday;;;;;;;;665;0;250;
24/02/2023;Friday;;;;;;;;665;0;250;
